idnotificacao,idalerta,iddestinatario,canal,data_envio,estado_envio,data_confirmacao,mensagem,erro_envio
10583,1694,1,email,2026-06-04 10:08:00,enviada,,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 61.82%. Precipitação acumulada 6h: 40.00 mm. Precipitação prevista 1h: 0.16 mm. Medidas recomendadas associadas ao nível Amarelo.,
10584,1694,2,email,2026-06-04 10:04:00,confirmada,2026-06-04 10:32:00,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 61.82%. Precipitação acumulada 6h: 40.00 mm. Precipitação prevista 1h: 0.16 mm. Medidas recomendadas associadas ao nível Amarelo.,
10585,1694,3,email,2026-06-04 10:03:00,confirmada,2026-06-04 10:21:00,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 61.82%. Precipitação acumulada 6h: 40.00 mm. Precipitação prevista 1h: 0.16 mm. Medidas recomendadas associadas ao nível Amarelo.,
10586,1694,4,email,2026-06-04 10:08:00,enviada,,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 61.82%. Precipitação acumulada 6h: 40.00 mm. Precipitação prevista 1h: 0.16 mm. Medidas recomendadas associadas ao nível Amarelo.,
10587,1694,6,email,2026-06-04 10:04:00,enviada,,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 61.82%. Precipitação acumulada 6h: 40.00 mm. Precipitação prevista 1h: 0.16 mm. Medidas recomendadas associadas ao nível Amarelo.,
10588,1695,1,email_sms,2026-06-04 11:07:00,confirmada,2026-06-04 11:22:00,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 96.14 mm. Precipitação prevista 1h: 9.99 mm. Medidas recomendadas associadas ao nível Vermelho.,
10589,1695,2,email_sms,2026-06-04 11:06:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 96.14 mm. Precipitação prevista 1h: 9.99 mm. Medidas recomendadas associadas ao nível Vermelho.,
10590,1695,3,email_sms,2026-06-04 11:04:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 96.14 mm. Precipitação prevista 1h: 9.99 mm. Medidas recomendadas associadas ao nível Vermelho.,
10591,1695,4,email_sms,2026-06-04 11:02:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 96.14 mm. Precipitação prevista 1h: 9.99 mm. Medidas recomendadas associadas ao nível Vermelho.,
10592,1695,5,email_sms,2026-06-04 11:06:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 96.14 mm. Precipitação prevista 1h: 9.99 mm. Medidas recomendadas associadas ao nível Vermelho.,
10593,1695,6,email_sms,2026-06-04 11:10:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 96.14 mm. Precipitação prevista 1h: 9.99 mm. Medidas recomendadas associadas ao nível Vermelho.,
10594,1695,7,email_sms,2026-06-04 11:08:00,falhada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 96.14 mm. Precipitação prevista 1h: 9.99 mm. Medidas recomendadas associadas ao nível Vermelho.,Erro simulado no envio.
10595,1695,8,email_sms,2026-06-04 11:05:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 96.14 mm. Precipitação prevista 1h: 9.99 mm. Medidas recomendadas associadas ao nível Vermelho.,
10596,1696,1,email,2026-06-04 11:02:00,falhada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 65.73%. Precipitação acumulada 6h: 35.64 mm. Precipitação prevista 1h: 7.51 mm. Medidas recomendadas associadas ao nível Amarelo.,Erro simulado no envio.
10597,1696,2,email,2026-06-04 11:03:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 65.73%. Precipitação acumulada 6h: 35.64 mm. Precipitação prevista 1h: 7.51 mm. Medidas recomendadas associadas ao nível Amarelo.,
10598,1696,3,email,2026-06-04 11:01:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 65.73%. Precipitação acumulada 6h: 35.64 mm. Precipitação prevista 1h: 7.51 mm. Medidas recomendadas associadas ao nível Amarelo.,
10599,1696,4,email,2026-06-04 11:07:00,confirmada,2026-06-04 11:32:00,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 65.73%. Precipitação acumulada 6h: 35.64 mm. Precipitação prevista 1h: 7.51 mm. Medidas recomendadas associadas ao nível Amarelo.,
10600,1696,6,email,2026-06-04 11:02:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 65.73%. Precipitação acumulada 6h: 35.64 mm. Precipitação prevista 1h: 7.51 mm. Medidas recomendadas associadas ao nível Amarelo.,
10601,1697,1,email_sms,2026-06-04 12:03:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 94.66 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10602,1697,2,email_sms,2026-06-04 12:02:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 94.66 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10603,1697,3,email_sms,2026-06-04 12:10:00,confirmada,2026-06-04 12:15:00,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 94.66 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10604,1697,4,email_sms,2026-06-04 12:06:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 94.66 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10605,1697,5,email_sms,2026-06-04 12:01:00,confirmada,2026-06-04 12:15:00,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 94.66 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10606,1697,6,email_sms,2026-06-04 12:01:00,confirmada,2026-06-04 12:21:00,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 94.66 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10607,1697,7,email_sms,2026-06-04 12:10:00,confirmada,2026-06-04 12:39:00,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 94.66 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10608,1697,8,email_sms,2026-06-04 12:08:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 94.66 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10609,1698,1,email,2026-06-04 12:10:00,confirmada,2026-06-04 12:31:00,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 62.05%. Precipitação acumulada 6h: 35.53 mm. Precipitação prevista 1h: 6.87 mm. Medidas recomendadas associadas ao nível Amarelo.,
10610,1698,2,email,2026-06-04 12:07:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 62.05%. Precipitação acumulada 6h: 35.53 mm. Precipitação prevista 1h: 6.87 mm. Medidas recomendadas associadas ao nível Amarelo.,
10611,1698,3,email,2026-06-04 12:02:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 62.05%. Precipitação acumulada 6h: 35.53 mm. Precipitação prevista 1h: 6.87 mm. Medidas recomendadas associadas ao nível Amarelo.,
10612,1698,4,email,2026-06-04 12:01:00,confirmada,2026-06-04 12:31:00,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 62.05%. Precipitação acumulada 6h: 35.53 mm. Precipitação prevista 1h: 6.87 mm. Medidas recomendadas associadas ao nível Amarelo.,
10613,1698,6,email,2026-06-04 12:10:00,falhada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 62.05%. Precipitação acumulada 6h: 35.53 mm. Precipitação prevista 1h: 6.87 mm. Medidas recomendadas associadas ao nível Amarelo.,Erro simulado no envio.
10614,1699,1,email,2026-06-04 12:05:00,enviada,,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 57.70%. Precipitação acumulada 6h: 27.74 mm. Precipitação prevista 1h: 18.88 mm. Medidas recomendadas associadas ao nível Amarelo.,
10615,1699,2,email,2026-06-04 12:05:00,confirmada,2026-06-04 12:35:00,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 57.70%. Precipitação acumulada 6h: 27.74 mm. Precipitação prevista 1h: 18.88 mm. Medidas recomendadas associadas ao nível Amarelo.,
10616,1699,3,email,2026-06-04 12:10:00,enviada,,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 57.70%. Precipitação acumulada 6h: 27.74 mm. Precipitação prevista 1h: 18.88 mm. Medidas recomendadas associadas ao nível Amarelo.,
10617,1699,4,email,2026-06-04 12:06:00,confirmada,2026-06-04 12:14:00,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 57.70%. Precipitação acumulada 6h: 27.74 mm. Precipitação prevista 1h: 18.88 mm. Medidas recomendadas associadas ao nível Amarelo.,
10618,1699,6,email,2026-06-04 12:01:00,enviada,,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 57.70%. Precipitação acumulada 6h: 27.74 mm. Precipitação prevista 1h: 18.88 mm. Medidas recomendadas associadas ao nível Amarelo.,
10619,1700,1,email,2026-06-04 12:01:00,confirmada,2026-06-04 12:23:00,Alerta Verde na área Zona Industrial. Nível máximo de água: 29.99%. Precipitação acumulada 6h: 5.86 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Verde.,
10620,1700,2,email,2026-06-04 12:05:00,enviada,,Alerta Verde na área Zona Industrial. Nível máximo de água: 29.99%. Precipitação acumulada 6h: 5.86 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Verde.,
10621,1701,1,email_sms,2026-06-04 13:10:00,falhada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.86 mm. Precipitação prevista 1h: 55.16 mm. Medidas recomendadas associadas ao nível Vermelho.,Erro simulado no envio.
10622,1701,2,email_sms,2026-06-04 13:02:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.86 mm. Precipitação prevista 1h: 55.16 mm. Medidas recomendadas associadas ao nível Vermelho.,
10623,1701,3,email_sms,2026-06-04 13:02:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.86 mm. Precipitação prevista 1h: 55.16 mm. Medidas recomendadas associadas ao nível Vermelho.,
10624,1701,4,email_sms,2026-06-04 13:01:00,confirmada,2026-06-04 13:27:00,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.86 mm. Precipitação prevista 1h: 55.16 mm. Medidas recomendadas associadas ao nível Vermelho.,
10625,1701,5,email_sms,2026-06-04 13:09:00,confirmada,2026-06-04 13:31:00,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.86 mm. Precipitação prevista 1h: 55.16 mm. Medidas recomendadas associadas ao nível Vermelho.,
10626,1701,6,email_sms,2026-06-04 13:05:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.86 mm. Precipitação prevista 1h: 55.16 mm. Medidas recomendadas associadas ao nível Vermelho.,
10627,1701,7,email_sms,2026-06-04 13:03:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.86 mm. Precipitação prevista 1h: 55.16 mm. Medidas recomendadas associadas ao nível Vermelho.,
10628,1701,8,email_sms,2026-06-04 13:10:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.86 mm. Precipitação prevista 1h: 55.16 mm. Medidas recomendadas associadas ao nível Vermelho.,
10629,1702,1,email,2026-06-04 13:01:00,enviada,,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 33.65%. Precipitação acumulada 6h: 3.01 mm. Precipitação prevista 1h: 12.01 mm. Medidas recomendadas associadas ao nível Amarelo.,
10630,1702,2,email,2026-06-04 13:09:00,confirmada,2026-06-04 13:15:00,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 33.65%. Precipitação acumulada 6h: 3.01 mm. Precipitação prevista 1h: 12.01 mm. Medidas recomendadas associadas ao nível Amarelo.,
10631,1702,3,email,2026-06-04 13:09:00,confirmada,2026-06-04 13:15:00,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 33.65%. Precipitação acumulada 6h: 3.01 mm. Precipitação prevista 1h: 12.01 mm. Medidas recomendadas associadas ao nível Amarelo.,
10632,1702,4,email,2026-06-04 13:06:00,enviada,,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 33.65%. Precipitação acumulada 6h: 3.01 mm. Precipitação prevista 1h: 12.01 mm. Medidas recomendadas associadas ao nível Amarelo.,
10633,1702,6,email,2026-06-04 13:02:00,confirmada,2026-06-04 13:09:00,Alerta Amarelo na área Zona Industrial. Nível máximo de água: 33.65%. Precipitação acumulada 6h: 3.01 mm. Precipitação prevista 1h: 12.01 mm. Medidas recomendadas associadas ao nível Amarelo.,
10634,1703,1,email_sms,2026-06-04 14:06:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.24 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10635,1703,2,email_sms,2026-06-04 14:08:00,confirmada,2026-06-04 14:30:00,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.24 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10636,1703,3,email_sms,2026-06-04 14:04:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.24 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10637,1703,4,email_sms,2026-06-04 14:10:00,confirmada,2026-06-04 14:40:00,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.24 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10638,1703,5,email_sms,2026-06-04 14:01:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.24 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10639,1703,6,email_sms,2026-06-04 14:08:00,confirmada,2026-06-04 14:35:00,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.24 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10640,1703,7,email_sms,2026-06-04 14:05:00,confirmada,2026-06-04 14:09:00,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.24 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10641,1703,8,email_sms,2026-06-04 14:04:00,enviada,,Alerta Vermelho na área Zona Ribeirinha. Nível máximo de água: 100.00%. Precipitação acumulada 6h: 131.24 mm. Precipitação prevista 1h: 0.00 mm. Medidas recomendadas associadas ao nível Vermelho.,
10642,1704,1,email,2026-06-04 14:06:00,confirmada,2026-06-04 14:30:00,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 44.60%. Precipitação acumulada 6h: 16.13 mm. Precipitação prevista 1h: 12.39 mm. Medidas recomendadas associadas ao nível Amarelo.,
10643,1704,2,email,2026-06-04 14:04:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 44.60%. Precipitação acumulada 6h: 16.13 mm. Precipitação prevista 1h: 12.39 mm. Medidas recomendadas associadas ao nível Amarelo.,
10644,1704,3,email,2026-06-04 14:05:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 44.60%. Precipitação acumulada 6h: 16.13 mm. Precipitação prevista 1h: 12.39 mm. Medidas recomendadas associadas ao nível Amarelo.,
10645,1704,4,email,2026-06-04 14:01:00,confirmada,2026-06-04 14:18:00,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 44.60%. Precipitação acumulada 6h: 16.13 mm. Precipitação prevista 1h: 12.39 mm. Medidas recomendadas associadas ao nível Amarelo.,
10646,1704,6,email,2026-06-04 14:09:00,enviada,,Alerta Amarelo na área Passagem Inferior. Nível máximo de água: 44.60%. Precipitação acumulada 6h: 16.13 mm. Precipitação prevista 1h: 12.39 mm. Medidas recomendadas associadas ao nível Amarelo.,
10647,1705,1,email,2026-06-04 14:06:00,falhada,,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 61.79%. Precipitação acumulada 6h: 29.44 mm. Precipitação prevista 1h: 15.40 mm. Medidas recomendadas associadas ao nível Amarelo.,Erro simulado no envio.
10648,1705,2,email,2026-06-04 14:06:00,enviada,,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 61.79%. Precipitação acumulada 6h: 29.44 mm. Precipitação prevista 1h: 15.40 mm. Medidas recomendadas associadas ao nível Amarelo.,
10649,1705,3,email,2026-06-04 14:08:00,enviada,,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 61.79%. Precipitação acumulada 6h: 29.44 mm. Precipitação prevista 1h: 15.40 mm. Medidas recomendadas associadas ao nível Amarelo.,
10650,1705,4,email,2026-06-04 14:01:00,confirmada,2026-06-04 14:17:00,Alerta Amarelo na área Centro Urbano. Nível máximo de água: 61.79%. Precipitação acumulada 6h: 29.44 mm. Precipitação prevista 1h: 15.40 mm. Medidas recomendadas associadas ao nível Amarelo.,
