idleitura_sensor,idsensor,tipo_variavel,valor,unidade,data_observacao,data_registo,qualidade_dado,validada
22764,12,caudal_estimado,51.33,m3/s,2026-06-03 08:00:00,2026-06-03 08:01:00,suspeita,0
22765,13,nivel_agua_percentagem,44.06,%,2026-06-03 08:00:00,2026-06-03 08:00:00,suspeita,0
22766,14,precipitacao_horaria,0,mm,2026-06-03 08:00:00,2026-06-03 08:03:00,boa,1
22767,15,caudal_estimado,38.71,m3/s,2026-06-03 08:00:00,2026-06-03 08:01:00,boa,1
22768,16,nivel_agua_percentagem,41.06,%,2026-06-03 08:00:00,2026-06-03 08:01:00,boa,1
22769,17,precipitacao_horaria,0,mm,2026-06-03 08:00:00,2026-06-03 08:01:00,boa,1
22770,18,caudal_estimado,24.83,m3/s,2026-06-03 08:00:00,2026-06-03 08:01:00,boa,1
22771,19,nivel_agua_percentagem,59.5,%,2026-06-03 08:00:00,2026-06-03 08:05:00,boa,1
22772,20,precipitacao_horaria,2.4,mm,2026-06-03 08:00:00,2026-06-03 08:05:00,boa,1
22773,21,caudal_estimado,58.75,m3/s,2026-06-03 08:00:00,2026-06-03 08:02:00,boa,1
22774,22,nivel_agua_percentagem,67.24,%,2026-06-03 08:00:00,2026-06-03 08:02:00,boa,1
22775,23,precipitacao_horaria,2.4,mm,2026-06-03 08:00:00,2026-06-03 08:05:00,suspeita,0
22776,24,caudal_estimado,87.16,m3/s,2026-06-03 08:00:00,2026-06-03 08:02:00,boa,1
22777,25,nivel_agua_percentagem,64.43,%,2026-06-03 08:00:00,2026-06-03 08:05:00,boa,1
22778,26,precipitacao_horaria,2.4,mm,2026-06-03 08:00:00,2026-06-03 08:02:00,boa,1
22779,27,caudal_estimado,60.39,m3/s,2026-06-03 08:00:00,2026-06-03 08:05:00,boa,1
22780,28,nivel_agua_percentagem,25.73,%,2026-06-03 08:00:00,2026-06-03 08:04:00,boa,1
22781,29,precipitacao_horaria,0,mm,2026-06-03 08:00:00,2026-06-03 08:01:00,boa,1
22782,30,caudal_estimado,26.91,m3/s,2026-06-03 08:00:00,2026-06-03 08:00:00,boa,1
22783,31,nivel_agua_percentagem,27.12,%,2026-06-03 08:00:00,2026-06-03 08:03:00,boa,1
22784,32,precipitacao_horaria,0,mm,2026-06-03 08:00:00,2026-06-03 08:04:00,boa,1
22785,33,caudal_estimado,32.46,m3/s,2026-06-03 08:00:00,2026-06-03 08:04:00,boa,1
22786,34,nivel_agua_percentagem,26.08,%,2026-06-03 08:00:00,2026-06-03 08:00:00,boa,1
22787,35,precipitacao_horaria,0,mm,2026-06-03 08:00:00,2026-06-03 08:00:00,boa,1
22788,36,caudal_estimado,19.25,m3/s,2026-06-03 08:00:00,2026-06-03 08:05:00,boa,1
22789,1,nivel_agua_percentagem,66.61,%,2026-06-03 09:00:00,2026-06-03 09:00:00,boa,1
22790,2,precipitacao_horaria,12.18,mm,2026-06-03 09:00:00,2026-06-03 09:01:00,boa,1
22791,3,caudal_estimado,43.03,m3/s,2026-06-03 09:00:00,2026-06-03 09:00:00,boa,1
22792,4,nivel_agua_percentagem,63.25,%,2026-06-03 09:00:00,2026-06-03 09:04:00,boa,1
22793,5,precipitacao_horaria,12.18,mm,2026-06-03 09:00:00,2026-06-03 09:02:00,boa,1
22794,6,caudal_estimado,81.05,m3/s,2026-06-03 09:00:00,2026-06-03 09:03:00,boa,1
22795,7,nivel_agua_percentagem,71.65,%,2026-06-03 09:00:00,2026-06-03 09:00:00,boa,1
22796,8,precipitacao_horaria,12.18,mm,2026-06-03 09:00:00,2026-06-03 09:05:00,boa,1
22797,9,caudal_estimado,96.28,m3/s,2026-06-03 09:00:00,2026-06-03 09:02:00,suspeita,0
22798,10,nivel_agua_percentagem,37.78,%,2026-06-03 09:00:00,2026-06-03 09:04:00,boa,1
22799,11,precipitacao_horaria,0.8,mm,2026-06-03 09:00:00,2026-06-03 09:05:00,suspeita,0
22800,12,caudal_estimado,39.62,m3/s,2026-06-03 09:00:00,2026-06-03 09:03:00,boa,1
22801,13,nivel_agua_percentagem,44.88,%,2026-06-03 09:00:00,2026-06-03 09:00:00,boa,1
22802,14,precipitacao_horaria,0.8,mm,2026-06-03 09:00:00,2026-06-03 09:03:00,boa,1
22803,15,caudal_estimado,43.16,m3/s,2026-06-03 09:00:00,2026-06-03 09:04:00,boa,1
22804,16,nivel_agua_percentagem,41.99,%,2026-06-03 09:00:00,2026-06-03 09:02:00,boa,1
22805,17,precipitacao_horaria,0.8,mm,2026-06-03 09:00:00,2026-06-03 09:02:00,boa,1
22806,18,caudal_estimado,25.68,m3/s,2026-06-03 09:00:00,2026-06-03 09:00:00,boa,1
22807,19,nivel_agua_percentagem,64.39,%,2026-06-03 09:00:00,2026-06-03 09:05:00,boa,1
22808,20,precipitacao_horaria,0.74,mm,2026-06-03 09:00:00,2026-06-03 09:01:00,boa,1
22809,21,caudal_estimado,84.02,m3/s,2026-06-03 09:00:00,2026-06-03 09:04:00,boa,1
22810,22,nivel_agua_percentagem,60.83,%,2026-06-03 09:00:00,2026-06-03 09:02:00,boa,1
22811,23,precipitacao_horaria,0.74,mm,2026-06-03 09:00:00,2026-06-03 09:01:00,boa,1
22812,24,caudal_estimado,64.06,m3/s,2026-06-03 09:00:00,2026-06-03 09:00:00,boa,1
22813,25,nivel_agua_percentagem,58.24,%,2026-06-03 09:00:00,2026-06-03 09:01:00,boa,1
22814,26,precipitacao_horaria,0.74,mm,2026-06-03 09:00:00,2026-06-03 09:02:00,boa,1
22815,27,caudal_estimado,65.32,m3/s,2026-06-03 09:00:00,2026-06-03 09:02:00,boa,1
22816,28,nivel_agua_percentagem,28.33,%,2026-06-03 09:00:00,2026-06-03 09:03:00,boa,1
22817,29,precipitacao_horaria,0.34,mm,2026-06-03 09:00:00,2026-06-03 09:01:00,boa,1
22818,30,caudal_estimado,30.92,m3/s,2026-06-03 09:00:00,2026-06-03 09:00:00,boa,1
22819,31,nivel_agua_percentagem,25.34,%,2026-06-03 09:00:00,2026-06-03 09:01:00,boa,1
22820,32,precipitacao_horaria,0.34,mm,2026-06-03 09:00:00,2026-06-03 09:03:00,boa,1
22821,33,caudal_estimado,24.41,m3/s,2026-06-03 09:00:00,2026-06-03 09:03:00,boa,1
22822,34,nivel_agua_percentagem,25.1,%,2026-06-03 09:00:00,2026-06-03 09:04:00,boa,1
22823,35,precipitacao_horaria,0.34,mm,2026-06-03 09:00:00,2026-06-03 09:02:00,boa,1
22824,36,caudal_estimado,15.26,m3/s,2026-06-03 09:00:00,2026-06-03 09:00:00,boa,1
22825,1,nivel_agua_percentagem,62.41,%,2026-06-03 10:00:00,2026-06-03 10:03:00,suspeita,0
22826,2,precipitacao_horaria,2.64,mm,2026-06-03 10:00:00,2026-06-03 10:00:00,boa,1
22827,3,caudal_estimado,62.24,m3/s,2026-06-03 10:00:00,2026-06-03 10:01:00,boa,1
22828,4,nivel_agua_percentagem,61.15,%,2026-06-03 10:00:00,2026-06-03 10:00:00,boa,1
22829,5,precipitacao_horaria,2.64,mm,2026-06-03 10:00:00,2026-06-03 10:04:00,boa,1
22830,6,caudal_estimado,65.88,m3/s,2026-06-03 10:00:00,2026-06-03 10:00:00,boa,1
22831,7,nivel_agua_percentagem,68.72,%,2026-06-03 10:00:00,2026-06-03 10:02:00,boa,1
22832,8,precipitacao_horaria,2.64,mm,2026-06-03 10:00:00,2026-06-03 10:05:00,boa,1
22833,9,caudal_estimado,49.48,m3/s,2026-06-03 10:00:00,2026-06-03 10:03:00,boa,1
22834,10,nivel_agua_percentagem,76.39,%,2026-06-03 10:00:00,2026-06-03 10:00:00,boa,1
22835,11,precipitacao_horaria,53.7,mm,2026-06-03 10:00:00,2026-06-03 10:03:00,boa,1
22836,12,caudal_estimado,67.66,m3/s,2026-06-03 10:00:00,2026-06-03 10:02:00,boa,1
22837,13,nivel_agua_percentagem,87.52,%,2026-06-03 10:00:00,2026-06-03 10:00:00,boa,1
22838,14,precipitacao_horaria,53.7,mm,2026-06-03 10:00:00,2026-06-03 10:01:00,boa,1
22839,15,caudal_estimado,84.63,m3/s,2026-06-03 10:00:00,2026-06-03 10:03:00,boa,1
22840,16,nivel_agua_percentagem,84.02,%,2026-06-03 10:00:00,2026-06-03 10:04:00,boa,1
22841,17,precipitacao_horaria,53.7,mm,2026-06-03 10:00:00,2026-06-03 10:05:00,boa,1
22842,18,caudal_estimado,103.73,m3/s,2026-06-03 10:00:00,2026-06-03 10:04:00,boa,1
22843,19,nivel_agua_percentagem,34.34,%,2026-06-03 10:00:00,2026-06-03 10:02:00,boa,1
22844,20,precipitacao_horaria,0,mm,2026-06-03 10:00:00,2026-06-03 10:05:00,boa,1
22845,21,caudal_estimado,28.81,m3/s,2026-06-03 10:00:00,2026-06-03 10:05:00,boa,1
22846,22,nivel_agua_percentagem,32.74,%,2026-06-03 10:00:00,2026-06-03 10:05:00,boa,1
22847,23,precipitacao_horaria,0,mm,2026-06-03 10:00:00,2026-06-03 10:03:00,boa,1
22848,24,caudal_estimado,43.12,m3/s,2026-06-03 10:00:00,2026-06-03 10:05:00,boa,1
22849,25,nivel_agua_percentagem,40.08,%,2026-06-03 10:00:00,2026-06-03 10:01:00,boa,1
22850,26,precipitacao_horaria,0,mm,2026-06-03 10:00:00,2026-06-03 10:04:00,boa,1
22851,27,caudal_estimado,43.65,m3/s,2026-06-03 10:00:00,2026-06-03 10:04:00,boa,1
22852,28,nivel_agua_percentagem,29.27,%,2026-06-03 10:00:00,2026-06-03 10:05:00,boa,1
22853,29,precipitacao_horaria,0,mm,2026-06-03 10:00:00,2026-06-03 10:00:00,boa,1
22854,30,caudal_estimado,25.9,m3/s,2026-06-03 10:00:00,2026-06-03 10:04:00,boa,1
22855,31,nivel_agua_percentagem,31.05,%,2026-06-03 10:00:00,2026-06-03 10:05:00,boa,1
22856,32,precipitacao_horaria,0,mm,2026-06-03 10:00:00,2026-06-03 10:00:00,boa,1
22857,33,caudal_estimado,30.34,m3/s,2026-06-03 10:00:00,2026-06-03 10:03:00,boa,1
22858,34,nivel_agua_percentagem,27.87,%,2026-06-03 10:00:00,2026-06-03 10:04:00,boa,1
22859,35,precipitacao_horaria,0,mm,2026-06-03 10:00:00,2026-06-03 10:01:00,boa,1
22860,36,caudal_estimado,25.35,m3/s,2026-06-03 10:00:00,2026-06-03 10:04:00,boa,1
22861,1,nivel_agua_percentagem,49.39,%,2026-06-03 11:00:00,2026-06-03 11:02:00,boa,1
22862,2,precipitacao_horaria,1.13,mm,2026-06-03 11:00:00,2026-06-03 11:05:00,boa,1
22863,3,caudal_estimado,37.52,m3/s,2026-06-03 11:00:00,2026-06-03 11:01:00,boa,1
22864,4,nivel_agua_percentagem,50.42,%,2026-06-03 11:00:00,2026-06-03 11:04:00,boa,1
22865,5,precipitacao_horaria,1.13,mm,2026-06-03 11:00:00,2026-06-03 11:00:00,boa,1
22866,6,caudal_estimado,41.21,m3/s,2026-06-03 11:00:00,2026-06-03 11:03:00,boa,1
22867,7,nivel_agua_percentagem,58.7,%,2026-06-03 11:00:00,2026-06-03 11:01:00,boa,1
22868,8,precipitacao_horaria,1.13,mm,2026-06-03 11:00:00,2026-06-03 11:03:00,suspeita,0
22869,9,caudal_estimado,44.1,m3/s,2026-06-03 11:00:00,2026-06-03 11:02:00,boa,1
22870,10,nivel_agua_percentagem,91.13,%,2026-06-03 11:00:00,2026-06-03 11:00:00,boa,1
22871,11,precipitacao_horaria,2.84,mm,2026-06-03 11:00:00,2026-06-03 11:01:00,boa,1
22872,12,caudal_estimado,60.38,m3/s,2026-06-03 11:00:00,2026-06-03 11:03:00,suspeita,0
22873,13,nivel_agua_percentagem,89.63,%,2026-06-03 11:00:00,2026-06-03 11:05:00,boa,1
22874,14,precipitacao_horaria,2.84,mm,2026-06-03 11:00:00,2026-06-03 11:03:00,boa,1
22875,15,caudal_estimado,82.54,m3/s,2026-06-03 11:00:00,2026-06-03 11:04:00,boa,1
22876,16,nivel_agua_percentagem,86.93,%,2026-06-03 11:00:00,2026-06-03 11:05:00,suspeita,0
22877,17,precipitacao_horaria,2.84,mm,2026-06-03 11:00:00,2026-06-03 11:04:00,boa,1
22878,18,caudal_estimado,80.22,m3/s,2026-06-03 11:00:00,2026-06-03 11:03:00,boa,1
22879,19,nivel_agua_percentagem,31.66,%,2026-06-03 11:00:00,2026-06-03 11:03:00,boa,1
22880,20,precipitacao_horaria,4.25,mm,2026-06-03 11:00:00,2026-06-03 11:00:00,boa,1
22881,21,caudal_estimado,21.09,m3/s,2026-06-03 11:00:00,2026-06-03 11:04:00,boa,1
22882,22,nivel_agua_percentagem,30.06,%,2026-06-03 11:00:00,2026-06-03 11:01:00,boa,1
22883,23,precipitacao_horaria,4.25,mm,2026-06-03 11:00:00,2026-06-03 11:02:00,boa,1
22884,24,caudal_estimado,23.51,m3/s,2026-06-03 11:00:00,2026-06-03 11:05:00,boa,1
22885,25,nivel_agua_percentagem,41.92,%,2026-06-03 11:00:00,2026-06-03 11:00:00,boa,1
22886,26,precipitacao_horaria,4.25,mm,2026-06-03 11:00:00,2026-06-03 11:02:00,boa,1
22887,27,caudal_estimado,48.54,m3/s,2026-06-03 11:00:00,2026-06-03 11:03:00,boa,1
22888,28,nivel_agua_percentagem,31.01,%,2026-06-03 11:00:00,2026-06-03 11:01:00,boa,1
22889,29,precipitacao_horaria,0.47,mm,2026-06-03 11:00:00,2026-06-03 11:02:00,boa,1
22890,30,caudal_estimado,37.07,m3/s,2026-06-03 11:00:00,2026-06-03 11:01:00,boa,1
22891,31,nivel_agua_percentagem,23.3,%,2026-06-03 11:00:00,2026-06-03 11:00:00,boa,1
22892,32,precipitacao_horaria,0.47,mm,2026-06-03 11:00:00,2026-06-03 11:02:00,boa,1
22893,33,caudal_estimado,28.2,m3/s,2026-06-03 11:00:00,2026-06-03 11:02:00,boa,1
22894,34,nivel_agua_percentagem,29.12,%,2026-06-03 11:00:00,2026-06-03 11:00:00,boa,1
22895,35,precipitacao_horaria,0.47,mm,2026-06-03 11:00:00,2026-06-03 11:00:00,boa,1
22896,36,caudal_estimado,32.39,m3/s,2026-06-03 11:00:00,2026-06-03 11:04:00,boa,1
22897,1,nivel_agua_percentagem,49.29,%,2026-06-03 12:00:00,2026-06-03 12:03:00,boa,1
22898,2,precipitacao_horaria,1.21,mm,2026-06-03 12:00:00,2026-06-03 12:03:00,boa,1
22899,3,caudal_estimado,43.06,m3/s,2026-06-03 12:00:00,2026-06-03 12:00:00,boa,1
22900,4,nivel_agua_percentagem,49.99,%,2026-06-03 12:00:00,2026-06-03 12:02:00,boa,1
22901,5,precipitacao_horaria,1.21,mm,2026-06-03 12:00:00,2026-06-03 12:03:00,boa,1
22902,6,caudal_estimado,57.86,m3/s,2026-06-03 12:00:00,2026-06-03 12:03:00,boa,1
22903,7,nivel_agua_percentagem,54.15,%,2026-06-03 12:00:00,2026-06-03 12:05:00,boa,1
22904,8,precipitacao_horaria,1.21,mm,2026-06-03 12:00:00,2026-06-03 12:03:00,boa,1
22905,9,caudal_estimado,47.1,m3/s,2026-06-03 12:00:00,2026-06-03 12:00:00,boa,1
22906,10,nivel_agua_percentagem,90.59,%,2026-06-03 12:00:00,2026-06-03 12:02:00,boa,1
22907,11,precipitacao_horaria,0.93,mm,2026-06-03 12:00:00,2026-06-03 12:05:00,boa,1
22908,12,caudal_estimado,82.53,m3/s,2026-06-03 12:00:00,2026-06-03 12:00:00,boa,1
22909,13,nivel_agua_percentagem,92.88,%,2026-06-03 12:00:00,2026-06-03 12:01:00,boa,1
22910,14,precipitacao_horaria,0.93,mm,2026-06-03 12:00:00,2026-06-03 12:00:00,suspeita,0
22911,15,caudal_estimado,63.32,m3/s,2026-06-03 12:00:00,2026-06-03 12:03:00,boa,1
22912,16,nivel_agua_percentagem,92.62,%,2026-06-03 12:00:00,2026-06-03 12:00:00,boa,1
22913,17,precipitacao_horaria,0.93,mm,2026-06-03 12:00:00,2026-06-03 12:02:00,boa,1
22914,18,caudal_estimado,117.3,m3/s,2026-06-03 12:00:00,2026-06-03 12:04:00,boa,1
22915,19,nivel_agua_percentagem,35.25,%,2026-06-03 12:00:00,2026-06-03 12:05:00,boa,1
22916,20,precipitacao_horaria,0.3,mm,2026-06-03 12:00:00,2026-06-03 12:03:00,boa,1
22917,21,caudal_estimado,44.1,m3/s,2026-06-03 12:00:00,2026-06-03 12:03:00,boa,1
22918,22,nivel_agua_percentagem,29.17,%,2026-06-03 12:00:00,2026-06-03 12:01:00,boa,1
22919,23,precipitacao_horaria,0.3,mm,2026-06-03 12:00:00,2026-06-03 12:02:00,boa,1
22920,24,caudal_estimado,30.7,m3/s,2026-06-03 12:00:00,2026-06-03 12:03:00,boa,1
22921,25,nivel_agua_percentagem,36.14,%,2026-06-03 12:00:00,2026-06-03 12:04:00,boa,1
22922,26,precipitacao_horaria,0.3,mm,2026-06-03 12:00:00,2026-06-03 12:03:00,boa,1
22923,27,caudal_estimado,43.17,m3/s,2026-06-03 12:00:00,2026-06-03 12:04:00,boa,1
22924,28,nivel_agua_percentagem,23.53,%,2026-06-03 12:00:00,2026-06-03 12:00:00,boa,1
22925,29,precipitacao_horaria,0,mm,2026-06-03 12:00:00,2026-06-03 12:03:00,boa,1
22926,30,caudal_estimado,16.92,m3/s,2026-06-03 12:00:00,2026-06-03 12:00:00,suspeita,0
22927,31,nivel_agua_percentagem,25.65,%,2026-06-03 12:00:00,2026-06-03 12:02:00,boa,1
22928,32,precipitacao_horaria,0,mm,2026-06-03 12:00:00,2026-06-03 12:00:00,boa,1
22929,33,caudal_estimado,26.18,m3/s,2026-06-03 12:00:00,2026-06-03 12:02:00,boa,1
22930,34,nivel_agua_percentagem,27.85,%,2026-06-03 12:00:00,2026-06-03 12:02:00,boa,1
22931,35,precipitacao_horaria,0,mm,2026-06-03 12:00:00,2026-06-03 12:00:00,boa,1
22932,36,caudal_estimado,17.24,m3/s,2026-06-03 12:00:00,2026-06-03 12:01:00,boa,1
22933,1,nivel_agua_percentagem,50.91,%,2026-06-03 13:00:00,2026-06-03 13:00:00,suspeita,0
22934,2,precipitacao_horaria,1.06,mm,2026-06-03 13:00:00,2026-06-03 13:02:00,boa,1
22935,3,caudal_estimado,63.5,m3/s,2026-06-03 13:00:00,2026-06-03 13:02:00,boa,1
22936,4,nivel_agua_percentagem,55.78,%,2026-06-03 13:00:00,2026-06-03 13:03:00,boa,1
22937,5,precipitacao_horaria,1.06,mm,2026-06-03 13:00:00,2026-06-03 13:05:00,boa,1
22938,6,caudal_estimado,73.34,m3/s,2026-06-03 13:00:00,2026-06-03 13:04:00,boa,1
22939,7,nivel_agua_percentagem,51.28,%,2026-06-03 13:00:00,2026-06-03 13:03:00,boa,1
22940,8,precipitacao_horaria,1.06,mm,2026-06-03 13:00:00,2026-06-03 13:01:00,boa,1
22941,9,caudal_estimado,50.91,m3/s,2026-06-03 13:00:00,2026-06-03 13:00:00,boa,1
22942,10,nivel_agua_percentagem,85.76,%,2026-06-03 13:00:00,2026-06-03 13:02:00,suspeita,0
22943,11,precipitacao_horaria,0,mm,2026-06-03 13:00:00,2026-06-03 13:04:00,boa,1
22944,12,caudal_estimado,79.25,m3/s,2026-06-03 13:00:00,2026-06-03 13:04:00,boa,1
22945,13,nivel_agua_percentagem,82.61,%,2026-06-03 13:00:00,2026-06-03 13:00:00,boa,1
22946,14,precipitacao_horaria,0,mm,2026-06-03 13:00:00,2026-06-03 13:04:00,boa,1
22947,15,caudal_estimado,53.1,m3/s,2026-06-03 13:00:00,2026-06-03 13:00:00,boa,1
22948,16,nivel_agua_percentagem,81.21,%,2026-06-03 13:00:00,2026-06-03 13:03:00,boa,1
22949,17,precipitacao_horaria,0,mm,2026-06-03 13:00:00,2026-06-03 13:02:00,boa,1
22950,18,caudal_estimado,66.57,m3/s,2026-06-03 13:00:00,2026-06-03 13:02:00,boa,1
22951,19,nivel_agua_percentagem,37.59,%,2026-06-03 13:00:00,2026-06-03 13:00:00,boa,1
22952,20,precipitacao_horaria,0.94,mm,2026-06-03 13:00:00,2026-06-03 13:02:00,boa,1
22953,21,caudal_estimado,23.55,m3/s,2026-06-03 13:00:00,2026-06-03 13:05:00,boa,1
22954,22,nivel_agua_percentagem,36.02,%,2026-06-03 13:00:00,2026-06-03 13:00:00,boa,1
22955,23,precipitacao_horaria,0.94,mm,2026-06-03 13:00:00,2026-06-03 13:04:00,boa,1
22956,24,caudal_estimado,47.65,m3/s,2026-06-03 13:00:00,2026-06-03 13:02:00,boa,1
22957,25,nivel_agua_percentagem,35.21,%,2026-06-03 13:00:00,2026-06-03 13:01:00,boa,1
22958,26,precipitacao_horaria,0.94,mm,2026-06-03 13:00:00,2026-06-03 13:02:00,boa,1
22959,27,caudal_estimado,40.89,m3/s,2026-06-03 13:00:00,2026-06-03 13:01:00,boa,1
22960,28,nivel_agua_percentagem,23.69,%,2026-06-03 13:00:00,2026-06-03 13:04:00,suspeita,0
22961,29,precipitacao_horaria,1.23,mm,2026-06-03 13:00:00,2026-06-03 13:05:00,suspeita,0
22962,30,caudal_estimado,24.44,m3/s,2026-06-03 13:00:00,2026-06-03 13:02:00,boa,1
22963,31,nivel_agua_percentagem,23.29,%,2026-06-03 13:00:00,2026-06-03 13:05:00,boa,1
22964,32,precipitacao_horaria,1.23,mm,2026-06-03 13:00:00,2026-06-03 13:05:00,boa,1
22965,33,caudal_estimado,28.31,m3/s,2026-06-03 13:00:00,2026-06-03 13:02:00,boa,1
22966,34,nivel_agua_percentagem,23.5,%,2026-06-03 13:00:00,2026-06-03 13:00:00,boa,1
22967,35,precipitacao_horaria,1.23,mm,2026-06-03 13:00:00,2026-06-03 13:03:00,boa,1
22968,36,caudal_estimado,30.42,m3/s,2026-06-03 13:00:00,2026-06-03 13:03:00,boa,1
22969,1,nivel_agua_percentagem,48.84,%,2026-06-03 14:00:00,2026-06-03 14:05:00,boa,1
22970,2,precipitacao_horaria,0,mm,2026-06-03 14:00:00,2026-06-03 14:05:00,boa,1
22971,3,caudal_estimado,39.02,m3/s,2026-06-03 14:00:00,2026-06-03 14:03:00,boa,1
22972,4,nivel_agua_percentagem,44.55,%,2026-06-03 14:00:00,2026-06-03 14:02:00,suspeita,0
22973,5,precipitacao_horaria,0,mm,2026-06-03 14:00:00,2026-06-03 14:05:00,boa,1
22974,6,caudal_estimado,40.42,m3/s,2026-06-03 14:00:00,2026-06-03 14:05:00,boa,1
22975,7,nivel_agua_percentagem,53.8,%,2026-06-03 14:00:00,2026-06-03 14:00:00,suspeita,0
22976,8,precipitacao_horaria,0,mm,2026-06-03 14:00:00,2026-06-03 14:00:00,boa,1
22977,9,caudal_estimado,52.59,m3/s,2026-06-03 14:00:00,2026-06-03 14:03:00,boa,1
22978,10,nivel_agua_percentagem,79.84,%,2026-06-03 14:00:00,2026-06-03 14:01:00,boa,1
22979,11,precipitacao_horaria,0,mm,2026-06-03 14:00:00,2026-06-03 14:00:00,boa,1
22980,12,caudal_estimado,67.33,m3/s,2026-06-03 14:00:00,2026-06-03 14:03:00,boa,1
22981,13,nivel_agua_percentagem,80.9,%,2026-06-03 14:00:00,2026-06-03 14:02:00,boa,1
22982,14,precipitacao_horaria,0,mm,2026-06-03 14:00:00,2026-06-03 14:02:00,boa,1
22983,15,caudal_estimado,78.1,m3/s,2026-06-03 14:00:00,2026-06-03 14:05:00,boa,1
22984,16,nivel_agua_percentagem,89.94,%,2026-06-03 14:00:00,2026-06-03 14:00:00,boa,1
22985,17,precipitacao_horaria,0,mm,2026-06-03 14:00:00,2026-06-03 14:05:00,boa,1
22986,18,caudal_estimado,111.3,m3/s,2026-06-03 14:00:00,2026-06-03 14:02:00,boa,1
22987,19,nivel_agua_percentagem,31.83,%,2026-06-03 14:00:00,2026-06-03 14:05:00,boa,1
22988,20,precipitacao_horaria,0.74,mm,2026-06-03 14:00:00,2026-06-03 14:04:00,boa,1
22989,21,caudal_estimado,40.45,m3/s,2026-06-03 14:00:00,2026-06-03 14:00:00,boa,1
22990,22,nivel_agua_percentagem,32.14,%,2026-06-03 14:00:00,2026-06-03 14:04:00,boa,1
22991,23,precipitacao_horaria,0.74,mm,2026-06-03 14:00:00,2026-06-03 14:01:00,boa,1
22992,24,caudal_estimado,35.16,m3/s,2026-06-03 14:00:00,2026-06-03 14:03:00,boa,1
22993,25,nivel_agua_percentagem,27.16,%,2026-06-03 14:00:00,2026-06-03 14:00:00,boa,1
22994,26,precipitacao_horaria,0.74,mm,2026-06-03 14:00:00,2026-06-03 14:01:00,boa,1
22995,27,caudal_estimado,32.78,m3/s,2026-06-03 14:00:00,2026-06-03 14:05:00,boa,1
22996,28,nivel_agua_percentagem,31.19,%,2026-06-03 14:00:00,2026-06-03 14:02:00,boa,1
22997,29,precipitacao_horaria,2.09,mm,2026-06-03 14:00:00,2026-06-03 14:00:00,boa,1
22998,30,caudal_estimado,19.36,m3/s,2026-06-03 14:00:00,2026-06-03 14:05:00,boa,1
22999,31,nivel_agua_percentagem,29.06,%,2026-06-03 14:00:00,2026-06-03 14:01:00,boa,1
23000,32,precipitacao_horaria,2.09,mm,2026-06-03 14:00:00,2026-06-03 14:03:00,boa,1
23001,33,caudal_estimado,35.55,m3/s,2026-06-03 14:00:00,2026-06-03 14:01:00,boa,1
23002,34,nivel_agua_percentagem,24.98,%,2026-06-03 14:00:00,2026-06-03 14:03:00,boa,1
23003,35,precipitacao_horaria,2.09,mm,2026-06-03 14:00:00,2026-06-03 14:04:00,boa,1
23004,36,caudal_estimado,32.78,m3/s,2026-06-03 14:00:00,2026-06-03 14:00:00,boa,1
23005,1,nivel_agua_percentagem,43.91,%,2026-06-03 15:00:00,2026-06-03 15:00:00,boa,1
23006,2,precipitacao_horaria,0,mm,2026-06-03 15:00:00,2026-06-03 15:05:00,boa,1
23007,3,caudal_estimado,42.32,m3/s,2026-06-03 15:00:00,2026-06-03 15:04:00,boa,1
23008,4,nivel_agua_percentagem,42.1,%,2026-06-03 15:00:00,2026-06-03 15:05:00,boa,1
23009,5,precipitacao_horaria,0,mm,2026-06-03 15:00:00,2026-06-03 15:00:00,boa,1
23010,6,caudal_estimado,33.29,m3/s,2026-06-03 15:00:00,2026-06-03 15:01:00,boa,1
23011,7,nivel_agua_percentagem,45.12,%,2026-06-03 15:00:00,2026-06-03 15:04:00,suspeita,0
23012,8,precipitacao_horaria,0,mm,2026-06-03 15:00:00,2026-06-03 15:01:00,boa,1
23013,9,caudal_estimado,42.99,m3/s,2026-06-03 15:00:00,2026-06-03 15:04:00,boa,1
23014,10,nivel_agua_percentagem,87.3,%,2026-06-03 15:00:00,2026-06-03 15:04:00,boa,1
23015,11,precipitacao_horaria,2.43,mm,2026-06-03 15:00:00,2026-06-03 15:00:00,boa,1
23016,12,caudal_estimado,105.93,m3/s,2026-06-03 15:00:00,2026-06-03 15:03:00,boa,1
23017,13,nivel_agua_percentagem,79.27,%,2026-06-03 15:00:00,2026-06-03 15:02:00,boa,1
23018,14,precipitacao_horaria,2.43,mm,2026-06-03 15:00:00,2026-06-03 15:04:00,boa,1
23019,15,caudal_estimado,105.04,m3/s,2026-06-03 15:00:00,2026-06-03 15:02:00,boa,1
23020,16,nivel_agua_percentagem,80.67,%,2026-06-03 15:00:00,2026-06-03 15:03:00,boa,1
23021,17,precipitacao_horaria,2.43,mm,2026-06-03 15:00:00,2026-06-03 15:03:00,boa,1
23022,18,caudal_estimado,66.38,m3/s,2026-06-03 15:00:00,2026-06-03 15:05:00,boa,1
23023,19,nivel_agua_percentagem,34.55,%,2026-06-03 15:00:00,2026-06-03 15:03:00,boa,1
23024,20,precipitacao_horaria,2.47,mm,2026-06-03 15:00:00,2026-06-03 15:04:00,boa,1
