idalerta,idplano_acao,estado,responsavel,data_inicio,data_conclusao,observacoes
1549,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1549,3,em_execucao,Operador Municipal,2026-06-01 18:08:00,,
1549,4,concluido,Operador Municipal,2026-06-01 18:21:00,2026-06-01 21:19:00,
1550,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1550,2,concluido,Operador Municipal,2026-06-01 19:21:00,2026-06-01 21:16:00,
1551,1,em_execucao,Operador Municipal,2026-06-01 20:06:00,,
1551,3,concluido,Operador Municipal,2026-06-01 20:10:00,2026-06-01 21:30:00,
1551,4,em_execucao,Operador Municipal,2026-06-01 20:23:00,,
1552,1,concluido,Operador Municipal,2026-06-01 21:30:00,2026-06-01 23:06:00,
1552,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1552,4,concluido,Operador Municipal,2026-06-01 21:18:00,2026-06-01 22:51:00,
1553,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1553,3,concluido,Operador Municipal,2026-06-01 22:09:00,2026-06-02 00:09:00,
1553,4,concluido,Operador Municipal,2026-06-01 22:17:00,2026-06-01 23:01:00,
1554,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1554,3,em_execucao,Operador Municipal,2026-06-01 22:28:00,,
1554,4,em_execucao,Operador Municipal,2026-06-01 22:10:00,,
1555,3,em_execucao,Operador Municipal,2026-06-01 23:08:00,,
1555,5,concluido,Operador Municipal,2026-06-01 23:19:00,2026-06-02 00:01:00,
1555,6,em_execucao,Operador Municipal,2026-06-01 23:07:00,,
1556,1,concluido,Operador Municipal,2026-06-01 23:20:00,2026-06-02 01:39:00,
1556,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1556,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1557,3,concluido,Operador Municipal,2026-06-02 00:26:00,2026-06-02 01:03:00,
1557,5,em_execucao,Operador Municipal,2026-06-02 00:07:00,,
1557,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1558,1,em_execucao,Operador Municipal,2026-06-02 01:29:00,,
1558,3,em_execucao,Operador Municipal,2026-06-02 01:15:00,,
1558,4,concluido,Operador Municipal,2026-06-02 01:16:00,2026-06-02 02:40:00,
1559,3,concluido,Operador Municipal,2026-06-02 01:23:00,2026-06-02 04:22:00,
1559,5,concluido,Operador Municipal,2026-06-02 01:28:00,2026-06-02 04:19:00,
1559,6,em_execucao,Operador Municipal,2026-06-02 01:10:00,,
1560,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1560,3,em_execucao,Operador Municipal,2026-06-02 02:08:00,,
1560,4,em_execucao,Operador Municipal,2026-06-02 02:29:00,,
1561,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1561,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1561,4,concluido,Operador Municipal,2026-06-02 02:24:00,2026-06-02 03:19:00,
1562,3,em_execucao,Operador Municipal,2026-06-02 02:11:00,,
1562,5,em_execucao,Operador Municipal,2026-06-02 02:19:00,,
1562,6,em_execucao,Operador Municipal,2026-06-02 02:19:00,,
1563,1,concluido,Operador Municipal,2026-06-02 02:25:00,2026-06-02 03:48:00,
1563,2,pendente,Operador Municipal,,,Ação ainda não iniciada.
1564,5,em_execucao,Operador Municipal,2026-06-02 03:09:00,,
1564,6,em_execucao,Operador Municipal,2026-06-02 03:29:00,,
1564,7,concluido,Operador Municipal,2026-06-02 03:17:00,2026-06-02 04:47:00,
1564,8,em_execucao,Operador Municipal,2026-06-02 03:27:00,,
1565,1,em_execucao,Operador Municipal,2026-06-02 04:15:00,,
1565,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1565,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1566,3,em_execucao,Operador Municipal,2026-06-02 04:13:00,,
1566,5,em_execucao,Operador Municipal,2026-06-02 04:07:00,,
1566,6,em_execucao,Operador Municipal,2026-06-02 04:18:00,,
1567,5,concluido,Operador Municipal,2026-06-02 04:16:00,2026-06-02 07:15:00,
1567,6,concluido,Operador Municipal,2026-06-02 04:25:00,2026-06-02 07:01:00,
1567,7,em_execucao,Operador Municipal,2026-06-02 04:08:00,,
1567,8,concluido,Operador Municipal,2026-06-02 04:17:00,2026-06-02 05:34:00,
1568,3,em_execucao,Operador Municipal,2026-06-02 05:22:00,,
1568,5,concluido,Operador Municipal,2026-06-02 05:18:00,2026-06-02 07:25:00,
1568,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1569,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1569,3,concluido,Operador Municipal,2026-06-02 06:18:00,2026-06-02 08:31:00,
1569,4,em_execucao,Operador Municipal,2026-06-02 06:07:00,,
1570,1,em_execucao,Operador Municipal,2026-06-02 07:26:00,,
1570,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1570,4,concluido,Operador Municipal,2026-06-02 07:21:00,2026-06-02 09:18:00,
1571,3,em_execucao,Operador Municipal,2026-06-02 07:25:00,,
1571,5,concluido,Operador Municipal,2026-06-02 07:11:00,2026-06-02 09:51:00,
1571,6,concluido,Operador Municipal,2026-06-02 07:17:00,2026-06-02 08:50:00,
1572,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1572,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1572,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1573,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1573,3,em_execucao,Operador Municipal,2026-06-02 08:29:00,,
1573,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1574,3,em_execucao,Operador Municipal,2026-06-02 09:15:00,,
1574,5,em_execucao,Operador Municipal,2026-06-02 09:20:00,,
1574,6,em_execucao,Operador Municipal,2026-06-02 09:25:00,,
1575,1,concluido,Operador Municipal,2026-06-02 10:17:00,2026-06-02 10:54:00,
1575,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1575,4,concluido,Operador Municipal,2026-06-02 10:21:00,2026-06-02 11:00:00,
1576,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1576,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1576,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1577,1,concluido,Operador Municipal,2026-06-02 10:24:00,2026-06-02 12:56:00,
1577,3,em_execucao,Operador Municipal,2026-06-02 10:05:00,,
1577,4,em_execucao,Operador Municipal,2026-06-02 10:24:00,,
1578,3,concluido,Operador Municipal,2026-06-02 11:21:00,2026-06-02 12:32:00,
1578,5,concluido,Operador Municipal,2026-06-02 11:07:00,2026-06-02 12:50:00,
1578,6,em_execucao,Operador Municipal,2026-06-02 11:15:00,,
1579,1,em_execucao,Operador Municipal,2026-06-02 11:11:00,,
1579,2,pendente,Operador Municipal,,,Ação ainda não iniciada.
1580,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1580,3,em_execucao,Operador Municipal,2026-06-02 11:11:00,,
1580,4,em_execucao,Operador Municipal,2026-06-02 11:19:00,,
1581,3,em_execucao,Operador Municipal,2026-06-02 12:16:00,,
1581,5,em_execucao,Operador Municipal,2026-06-02 12:20:00,,
1581,6,em_execucao,Operador Municipal,2026-06-02 12:29:00,,
1582,3,concluido,Operador Municipal,2026-06-02 12:27:00,2026-06-02 13:27:00,
1582,5,concluido,Operador Municipal,2026-06-02 12:23:00,2026-06-02 15:14:00,
1582,6,em_execucao,Operador Municipal,2026-06-02 12:26:00,,
1583,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1583,3,concluido,Operador Municipal,2026-06-02 13:27:00,2026-06-02 14:14:00,
1583,4,em_execucao,Operador Municipal,2026-06-02 13:14:00,,
1584,3,concluido,Operador Municipal,2026-06-02 13:28:00,2026-06-02 14:20:00,
1584,5,em_execucao,Operador Municipal,2026-06-02 13:24:00,,
1584,6,concluido,Operador Municipal,2026-06-02 13:22:00,2026-06-02 16:03:00,
1585,1,em_execucao,Operador Municipal,2026-06-02 14:20:00,,
1585,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1585,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1586,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1586,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1586,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1587,3,concluido,Operador Municipal,2026-06-02 14:16:00,2026-06-02 15:48:00,
1587,5,em_execucao,Operador Municipal,2026-06-02 14:10:00,,
1587,6,em_execucao,Operador Municipal,2026-06-02 14:27:00,,
1588,1,em_execucao,Operador Municipal,2026-06-02 15:17:00,,
1588,3,em_execucao,Operador Municipal,2026-06-02 15:24:00,,
1588,4,em_execucao,Operador Municipal,2026-06-02 15:09:00,,
1589,1,concluido,Operador Municipal,2026-06-02 15:29:00,2026-06-02 17:34:00,
1589,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1589,4,em_execucao,Operador Municipal,2026-06-02 15:22:00,,
1590,1,em_execucao,Operador Municipal,2026-06-02 16:21:00,,
1590,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1590,4,em_execucao,Operador Municipal,2026-06-02 16:18:00,,
1591,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1591,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1591,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1592,5,concluido,Operador Municipal,2026-06-02 16:20:00,2026-06-02 17:25:00,
1592,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1592,7,concluido,Operador Municipal,2026-06-02 16:18:00,2026-06-02 17:20:00,
1592,8,em_execucao,Operador Municipal,2026-06-02 16:14:00,,
1593,5,em_execucao,Operador Municipal,2026-06-02 17:19:00,,
1593,6,em_execucao,Operador Municipal,2026-06-02 17:18:00,,
1593,7,concluido,Operador Municipal,2026-06-02 17:11:00,2026-06-02 17:59:00,
1593,8,em_execucao,Operador Municipal,2026-06-02 17:14:00,,
1594,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1594,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1594,4,em_execucao,Operador Municipal,2026-06-02 17:15:00,,
1595,3,em_execucao,Operador Municipal,2026-06-02 17:17:00,,
1595,5,concluido,Operador Municipal,2026-06-02 17:28:00,2026-06-02 18:04:00,
1595,6,concluido,Operador Municipal,2026-06-02 17:07:00,2026-06-02 19:28:00,
1596,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1596,5,em_execucao,Operador Municipal,2026-06-02 17:21:00,,
1596,6,concluido,Operador Municipal,2026-06-02 17:15:00,2026-06-02 18:03:00,
1597,5,concluido,Operador Municipal,2026-06-02 18:19:00,2026-06-02 20:23:00,
1597,6,em_execucao,Operador Municipal,2026-06-02 18:27:00,,
1597,7,concluido,Operador Municipal,2026-06-02 18:28:00,2026-06-02 21:14:00,
1597,8,concluido,Operador Municipal,2026-06-02 18:21:00,2026-06-02 21:11:00,
1598,3,em_execucao,Operador Municipal,2026-06-02 18:18:00,,
1598,5,concluido,Operador Municipal,2026-06-02 18:14:00,2026-06-02 19:42:00,
1598,6,concluido,Operador Municipal,2026-06-02 18:10:00,2026-06-02 18:49:00,
1599,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1599,5,concluido,Operador Municipal,2026-06-02 18:15:00,2026-06-02 20:25:00,
1599,6,em_execucao,Operador Municipal,2026-06-02 18:22:00,,
1600,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1600,3,concluido,Operador Municipal,2026-06-02 18:13:00,2026-06-02 19:45:00,
1600,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1601,5,concluido,Operador Municipal,2026-06-02 19:30:00,2026-06-02 20:47:00,
1601,6,concluido,Operador Municipal,2026-06-02 19:29:00,2026-06-02 20:44:00,
1601,7,concluido,Operador Municipal,2026-06-02 19:11:00,2026-06-02 21:44:00,
1601,8,em_execucao,Operador Municipal,2026-06-02 19:20:00,,
1602,3,em_execucao,Operador Municipal,2026-06-02 19:24:00,,
1602,5,concluido,Operador Municipal,2026-06-02 19:06:00,2026-06-02 21:35:00,
1602,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1603,1,concluido,Operador Municipal,2026-06-02 19:21:00,2026-06-02 21:15:00,
1603,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1603,4,em_execucao,Operador Municipal,2026-06-02 19:25:00,,
1604,3,concluido,Operador Municipal,2026-06-02 19:10:00,2026-06-02 21:14:00,
1604,5,em_execucao,Operador Municipal,2026-06-02 19:24:00,,
1604,6,concluido,Operador Municipal,2026-06-02 19:25:00,2026-06-02 20:07:00,
1605,5,concluido,Operador Municipal,2026-06-02 20:20:00,2026-06-02 22:47:00,
1605,6,concluido,Operador Municipal,2026-06-02 20:11:00,2026-06-02 23:06:00,
1605,7,concluido,Operador Municipal,2026-06-02 20:22:00,2026-06-02 22:40:00,
1605,8,em_execucao,Operador Municipal,2026-06-02 20:28:00,,
1606,1,concluido,Operador Municipal,2026-06-02 20:14:00,2026-06-02 21:29:00,
1606,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1606,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1607,1,em_execucao,Operador Municipal,2026-06-02 20:28:00,,
1607,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1607,4,concluido,Operador Municipal,2026-06-02 20:15:00,2026-06-02 22:16:00,
1608,3,em_execucao,Operador Municipal,2026-06-02 20:26:00,,
1608,5,em_execucao,Operador Municipal,2026-06-02 20:22:00,,
1608,6,concluido,Operador Municipal,2026-06-02 20:05:00,2026-06-02 22:10:00,
1609,5,concluido,Operador Municipal,2026-06-02 21:20:00,2026-06-03 00:03:00,
1609,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1609,7,em_execucao,Operador Municipal,2026-06-02 21:29:00,,
1609,8,em_execucao,Operador Municipal,2026-06-02 21:14:00,,
1610,3,em_execucao,Operador Municipal,2026-06-02 21:06:00,,
1610,5,em_execucao,Operador Municipal,2026-06-02 21:18:00,,
1610,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1611,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1611,3,concluido,Operador Municipal,2026-06-02 21:22:00,2026-06-02 22:17:00,
1611,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1612,5,em_execucao,Operador Municipal,2026-06-02 22:09:00,,
1612,6,concluido,Operador Municipal,2026-06-02 22:25:00,2026-06-03 00:28:00,
1612,7,em_execucao,Operador Municipal,2026-06-02 22:09:00,,
1612,8,concluido,Operador Municipal,2026-06-02 22:11:00,2026-06-03 01:02:00,
1613,3,concluido,Operador Municipal,2026-06-02 22:26:00,2026-06-02 23:08:00,
1613,5,concluido,Operador Municipal,2026-06-02 22:23:00,2026-06-03 00:58:00,
1613,6,em_execucao,Operador Municipal,2026-06-02 22:08:00,,
1614,1,concluido,Operador Municipal,2026-06-02 22:29:00,2026-06-03 00:49:00,
1614,3,concluido,Operador Municipal,2026-06-02 22:12:00,2026-06-02 23:04:00,
1614,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1615,3,em_execucao,Operador Municipal,2026-06-02 23:24:00,,
1615,5,em_execucao,Operador Municipal,2026-06-02 23:23:00,,
1615,6,concluido,Operador Municipal,2026-06-02 23:07:00,2026-06-03 01:31:00,
1616,3,concluido,Operador Municipal,2026-06-03 00:10:00,2026-06-03 02:37:00,
1616,5,em_execucao,Operador Municipal,2026-06-03 00:29:00,,
1616,6,em_execucao,Operador Municipal,2026-06-03 00:12:00,,
1617,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
1617,6,concluido,Operador Municipal,2026-06-03 02:08:00,2026-06-03 03:00:00,
1617,7,concluido,Operador Municipal,2026-06-03 02:29:00,2026-06-03 03:10:00,
1617,8,em_execucao,Operador Municipal,2026-06-03 02:10:00,,
1618,3,em_execucao,Operador Municipal,2026-06-03 03:06:00,,
1618,5,em_execucao,Operador Municipal,2026-06-03 03:10:00,,
1618,6,concluido,Operador Municipal,2026-06-03 03:12:00,2026-06-03 06:07:00,
1619,1,concluido,Operador Municipal,2026-06-03 03:10:00,2026-06-03 04:33:00,
1619,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1619,4,concluido,Operador Municipal,2026-06-03 03:06:00,2026-06-03 03:47:00,
1620,3,em_execucao,Operador Municipal,2026-06-03 04:28:00,,
1620,5,em_execucao,Operador Municipal,2026-06-03 04:08:00,,
1620,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1621,5,concluido,Operador Municipal,2026-06-03 04:16:00,2026-06-03 06:57:00,
1621,6,concluido,Operador Municipal,2026-06-03 04:28:00,2026-06-03 06:37:00,
1621,7,concluido,Operador Municipal,2026-06-03 04:11:00,2026-06-03 06:40:00,
1621,8,concluido,Operador Municipal,2026-06-03 04:19:00,2026-06-03 06:16:00,
1622,5,concluido,Operador Municipal,2026-06-03 05:09:00,2026-06-03 07:56:00,
1622,6,em_execucao,Operador Municipal,2026-06-03 05:13:00,,
1622,7,pendente,Operador Municipal,,,Ação ainda não iniciada.
1622,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
1623,3,concluido,Operador Municipal,2026-06-03 05:20:00,2026-06-03 07:55:00,
1623,5,em_execucao,Operador Municipal,2026-06-03 05:14:00,,
1623,6,em_execucao,Operador Municipal,2026-06-03 05:29:00,,
1624,5,em_execucao,Operador Municipal,2026-06-03 06:22:00,,
1624,6,concluido,Operador Municipal,2026-06-03 06:17:00,2026-06-03 08:16:00,
1624,7,em_execucao,Operador Municipal,2026-06-03 06:15:00,,
1624,8,em_execucao,Operador Municipal,2026-06-03 06:15:00,,
1625,1,em_execucao,Operador Municipal,2026-06-03 06:07:00,,
1625,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1625,4,em_execucao,Operador Municipal,2026-06-03 06:15:00,,
1626,3,em_execucao,Operador Municipal,2026-06-03 06:27:00,,
1626,5,concluido,Operador Municipal,2026-06-03 06:26:00,2026-06-03 09:26:00,
1626,6,em_execucao,Operador Municipal,2026-06-03 06:18:00,,
1627,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
1627,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1627,7,pendente,Operador Municipal,,,Ação ainda não iniciada.
1627,8,concluido,Operador Municipal,2026-06-03 07:18:00,2026-06-03 09:48:00,
1628,1,em_execucao,Operador Municipal,2026-06-03 07:14:00,,
1628,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1628,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1629,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1629,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1629,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1630,3,em_execucao,Operador Municipal,2026-06-03 08:29:00,,
1630,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
1630,6,em_execucao,Operador Municipal,2026-06-03 08:13:00,,
1631,3,em_execucao,Operador Municipal,2026-06-03 09:20:00,,
1631,5,em_execucao,Operador Municipal,2026-06-03 09:13:00,,
1631,6,concluido,Operador Municipal,2026-06-03 09:26:00,2026-06-03 10:29:00,
1632,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1632,2,em_execucao,Operador Municipal,2026-06-03 09:05:00,,
1633,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1633,5,em_execucao,Operador Municipal,2026-06-03 09:10:00,,
1633,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1634,3,em_execucao,Operador Municipal,2026-06-03 10:13:00,,
1634,5,em_execucao,Operador Municipal,2026-06-03 10:19:00,,
1634,6,concluido,Operador Municipal,2026-06-03 10:13:00,2026-06-03 11:28:00,
1635,5,concluido,Operador Municipal,2026-06-03 10:05:00,2026-06-03 10:56:00,
1635,6,concluido,Operador Municipal,2026-06-03 10:30:00,2026-06-03 13:27:00,
1635,7,em_execucao,Operador Municipal,2026-06-03 10:10:00,,
1635,8,concluido,Operador Municipal,2026-06-03 10:20:00,2026-06-03 11:17:00,
1636,5,concluido,Operador Municipal,2026-06-03 11:17:00,2026-06-03 13:22:00,
1636,6,concluido,Operador Municipal,2026-06-03 11:10:00,2026-06-03 12:43:00,
1636,7,em_execucao,Operador Municipal,2026-06-03 11:11:00,,
1636,8,concluido,Operador Municipal,2026-06-03 11:14:00,2026-06-03 12:22:00,
1637,5,concluido,Operador Municipal,2026-06-03 12:07:00,2026-06-03 14:30:00,
1637,6,em_execucao,Operador Municipal,2026-06-03 12:19:00,,
1637,7,concluido,Operador Municipal,2026-06-03 12:22:00,2026-06-03 14:21:00,
1637,8,em_execucao,Operador Municipal,2026-06-03 12:16:00,,
1638,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1638,2,em_execucao,Operador Municipal,2026-06-03 12:06:00,,
1639,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1639,5,em_execucao,Operador Municipal,2026-06-03 13:23:00,,
1639,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
1640,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1640,3,concluido,Operador Municipal,2026-06-03 13:05:00,2026-06-03 13:56:00,
1640,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
1641,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
1641,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
1641,4,em_execucao,Operador Municipal,2026-06-03 14:25:00,,
1642,3,em_execucao,Operador Municipal,2026-06-03 14:13:00,,
1642,5,em_execucao,Operador Municipal,2026-06-03 14:05:00,,
1642,6,concluido,Operador Municipal,2026-06-03 14:21:00,2026-06-03 15:37:00,
